# Arm length:          0  mm
# Shutter size:        0.0  mm
# Soller size:         0.0 бу
# Start theta:         10.0 бу
# Stop theta:          70.0 бу
# Increment:           0.0100002289 бу
# Exposure time:       0.1 s
# Frames:              6400
2Theta(бу)	         Counts
19.20179	         3062.24696
19.21179	         3049.56566
19.22179	         3003.83618
19.23179	         2966.45995
19.24179	         2968.47161
19.25179	         2988.52025
19.26179	         2988.01688
19.27179	         2973.23290
19.28179	         2950.54064
19.29179	         2931.51612
19.30179	         2916.86838
19.31179	         2916.58410
19.32179	         2939.89485
19.33179	         2972.45956
19.34179	         2993.41111
19.35179	         2992.47678
19.36179	         2962.76796
19.37179	         2911.77594
19.38179	         2873.25520
19.39179	         2875.21435
19.40179	         2904.59129
19.41179	         2947.78909
19.42179	         2984.57730
19.43179	         2982.83984
19.44179	         2955.46513
19.45179	         2935.54763
19.46179	         2923.68834
19.47179	         2934.36158
19.48179	         2951.47381
19.49179	         2924.58481
19.50179	         2881.24366
19.51179	         2891.57957
19.52179	         2924.66302
19.53179	         2916.26672
19.54179	         2873.02185
19.55179	         2855.00214
19.56180	         2894.62608
19.57180	         2942.82468
19.58180	         2943.44567
19.59180	         2920.62039
19.60180	         2881.54938
19.61180	         2814.61571
19.62180	         2782.16599
19.63180	         2834.64424
19.64180	         2914.86001
19.65180	         2963.68506
19.66180	         2963.46847
19.67180	         2945.12743
19.68180	         2925.15179
19.69180	         2903.03868
19.70180	         2898.70388
19.71180	         2930.25918
19.72180	         2951.65372
19.73180	         2953.20939
19.74180	         2966.23318
19.75180	         2979.69892
19.76180	         2991.03589
19.77180	         3002.17725
19.78180	         2978.10905
19.79180	         2939.53407
19.80180	         2935.81785
19.81180	         2983.06956
19.82180	         3000.70462
19.83180	         2979.09487
19.84180	         2968.90127
19.85180	         2979.85865
19.86180	         2969.12791
19.87180	         2961.34461
19.88180	         2987.62120
19.89180	         3034.40234
19.90180	         3059.21414
19.91180	         3061.24850
19.92180	         3038.35345
19.93180	         2987.79527
19.94180	         2967.44191
19.95180	         2975.04672
19.96180	         2973.66523
19.97180	         2962.57676
19.98180	         2968.89211
19.99180	         2980.90308
20.00181	         2975.55769
20.01181	         2959.53427
20.02181	         2960.95395
20.03181	         2977.98792
20.04181	         2983.96333
20.05181	         2982.15958
20.06181	         2955.83196
20.07181	         2926.80134
20.08181	         2940.49612
20.09181	         2993.60928
20.10181	         3021.48572
20.11181	         2999.02790
20.12181	         2956.01608
20.13181	         2937.77629
20.14181	         2945.45431
20.15181	         2959.62788
20.16181	         2934.33369
20.17181	         2858.51384
20.18181	         2803.84688
20.19181	         2801.11593
20.20181	         2834.54737
20.21181	         2876.17430
20.22181	         2896.77676
20.23181	         2887.56316
20.24181	         2851.04672
20.25181	         2832.67271
20.26181	         2837.41110
20.27181	         2859.84302
20.28181	         2899.76802
20.29181	         2940.30185
20.30181	         2960.06658
20.31181	         2964.90408
20.32181	         2953.30599
20.33181	         2930.80029
20.34181	         2924.36714
20.35181	         2949.74353
20.36181	         2986.84940
20.37181	         2991.24648
20.38181	         2986.96269
20.39181	         3014.76250
20.40181	         3020.78487
20.41181	         2986.04263
20.42181	         2941.08977
20.43182	         2911.21897
20.44182	         2906.86129
20.45182	         2896.11245
20.46182	         2874.12659
20.47182	         2880.24971
20.48182	         2904.88028
20.49182	         2912.82250
20.50182	         2898.21265
20.51182	         2906.13007
20.52182	         2957.15432
20.53182	         3005.29497
20.54182	         3019.40765
20.55182	         2984.97567
20.56182	         2911.08892
20.57182	         2851.54066
20.58182	         2831.30022
20.59182	         2837.85045
20.60182	         2868.62148
20.61182	         2929.60470
20.62182	         2958.32243
20.63182	         2928.21616
20.64182	         2913.50210
20.65182	         2938.63236
20.66182	         2955.84304
20.67182	         2926.66065
20.68182	         2885.06558
20.69182	         2861.86022
20.70182	         2836.06547
20.71182	         2817.18213
20.72182	         2820.46449
20.73182	         2826.77405
20.74182	         2830.18824
20.75182	         2829.06605
20.76182	         2827.96918
20.77182	         2819.37234
20.78182	         2815.27063
20.79182	         2838.55573
20.80182	         2860.93103
20.81182	         2870.07496
